PlanId,min,q1,median,q3,max,mean,sd,count_non_missing
37160ND2440004,157.91,294.6925,340.825,540.695,779.37,418.82902173913,168.049178438955,736
37204VA0010001,193.55,353.26,408.735,650.75,914.4,502.184565217391,201.603359749965,230
37204VA0010002,192.75,351.81,407.06,648.08,910.65,500.125,200.777095967851,230
37204VA0010003,157.45,287.37,332.5,529.37,743.85,408.519130434783,164.001733599663,230
37204VA0010004,156.63,285.88,330.77,526.62,739.98,406.393913043478,163.147835529302,230
37204VA0010005,151.78,277.02,320.525,510.31,717.06,393.805869565217,158.094669658936,230
37204VA0010006,124.21,226.71,262.31,417.63,586.83,322.284347826087,129.38191687144,230
37204VA0010007,121.49,221.74,256.56,408.47,573.96,315.216086956522,126.544771293904,230
37204VA0010008,114.94,209.79,242.735,386.46,543.03,298.229347826087,119.725205935317,230
37204VA0010009,124.33,226.92,262.555,418.01,587.37,322.581086956522,129.500342772864,230
37204VA0010010,123.34,225.12,260.475,414.7,582.72,320.026956521739,128.476130960208,230
37378WY0010001,38.95,38.95,38.95,38.95,38.95,38.95,0,3
37378WY0010002,33.3,33.3,33.3,33.3,33.3,33.3,0,3
37378WY0010003,26.89,26.89,26.89,26.89,26.89,26.89,0,3
37378WY0010004,31.46,31.46,31.46,31.46,31.46,31.46,0,3
37378WY0010005,33.2,33.2,33.2,33.2,33.2,33.2,0,3
37378WY0010006,28.3,28.3,28.3,28.3,28.3,28.3,0,3
37378WY0010007,31.91,31.91,31.91,31.91,31.91,31.91,0,3
37378WY0010008,37.02,37.02,37.02,37.02,37.02,37.02,0,3
37392TX0010001,120.58,234.9475,285.215,435.9225,705.76,337.580489130435,139.481711789765,184
37392TX0010002,118.1,230.12,279.35,426.96,691.25,330.637989130435,136.612851477562,184
37392TX0010003,134.63,262.3325,318.46,486.7325,788.02,376.92722826087,155.738408153682,184
37392TX0010005,123.18,240.015,291.36,445.32,720.97,344.854565217391,142.486993262509,184
37392TX0010006,155.06,302.1475,366.785,560.6,907.61,434.127173913043,179.372497552742,184
37576NC0010007,24.2,25.315,25.675,26.7575,28.17,25.948125,1.19989954936712,736
37576NC0010009,23.62,24.72,25.08,26.44,28.17,25.3403804347826,1.17583855935136,736
37576NC0010010,30.76,54.88,55.75,57.89,61.19,55.8553940217391,4.28233776286783,736
37576NC0020007,24.4,25.515,25.885,26.97,28.39,26.155625,1.20853073921148,736
37576NC0020009,23.82,24.93,25.28,26.65,28.39,25.5472690217391,1.18445257640824,736
37576NC0020010,31.01,55.33,56.19,58.36,61.68,56.3056929347826,4.31687756371901,736
37651MI0150005,162.83,303.34,352.79,552.0925,852.15,430.555797101449,173.731331549343,276
37651MI0150007,138.36,257.76,299.765,469.1275,724.08,365.857391304348,147.624799401255,276
37651MI0150011,160.35,298.73,347.425,543.705,839.19,424.009275362319,171.089601463466,276
37651MI0150012,114.33,212.99,247.705,387.6525,598.32,302.307427536232,121.982292206303,276
37651MI0150013,98.6,183.68,213.625,334.3225,516,260.716956521739,105.200280536153,276
37651MI0150014,150.74,280.82,326.595,511.1025,788.88,398.587427536232,160.831904547162,276
37651MI0150015,130.49,243.11,282.73,442.4675,682.92,345.056739130435,139.232379166044,276
37651MI0190002,160.35,298.73,347.425,543.705,839.19,424.009275362319,171.089601463466,276
37651MI0190004,138.21,257.49,299.455,468.64,723.33,365.472934782609,147.47022862719,276
37651MI0190005,136.32,253.95,295.36,462.23,713.43,360.459311594203,145.447700128312,276
37651MI0190006,115.93,215.98,251.18,393.0825,606.72,306.552644927536,123.695501174445,276
37651MI0190007,97.29,181.25,210.79,329.88,509.16,257.257246376812,103.804580419297,276
37651MI0190008,83.89,156.29,181.755,284.445,439.02,221.82597826087,89.5071820508046,276
37651MI0190009,128.16,238.76,277.685,434.5625,670.74,338.894601449275,136.74580760808,276
37651MI0190010,110.98,206.75,240.455,376.2975,580.8,293.457173913044,118.411183928111,276
37651MI0300004,138.21,257.49,299.455,468.64,723.33,365.472934782609,147.47022862719,276
37651MI0300005,136.32,253.95,295.36,462.23,713.43,360.459311594203,145.447700128312,276
37651MI0300006,115.93,215.98,251.18,393.0825,606.72,306.552644927536,123.695501174445,276
37651MI0300007,97.29,181.25,210.79,329.88,509.16,257.257246376812,103.804580419297,276
37651MI0300008,83.89,156.29,181.755,284.445,439.02,221.82597826087,89.5071820508046,276
37651MI0300009,128.16,238.76,277.685,434.5625,670.74,338.894601449275,136.74580760808,276
37651MI0300010,110.98,206.75,240.455,376.2975,580.8,293.457173913044,118.411183928111,276
37755TX0010001,194.33,362.04,427.53,656.98,1074.17,514.928831521739,208.800801824371,368
37755TX0010002,199.89,372.39,439.76,675.7725,1104.88,529.659809782609,214.77466284766,368
37755TX0010003,201.79,375.94,443.94,682.2075,1115.42,534.70125,216.818899990254,368
37755TX0010004,182.67,340.31,401.87,617.545,1009.7,484.021766304348,196.26829457797,368
37755TX0020001,143.75,267.8,316.24,485.9725,794.57,380.894510869565,154.45035719579,368
37755TX0020003,150.14,279.72,330.32,507.5925,829.91,397.843994565217,161.32352548615,368
37755TX0030001,144.32,268.86,317.49,487.8925,797.69,382.400461956522,155.061465837017,368
37755TX0030002,173.03,322.35,380.66,584.965,956.41,458.485842391304,185.91388500002,368
37755TX0030003,165.71,308.72,364.57,560.2375,915.97,439.103179347826,178.05506615079,368
37833WI0380005,199.58,394.9475,471.92,734.285,1126.71,573.182695652174,233.054263092397,230
37833WI0380006,223.36,441.9975,528.145,821.765,1260.94,641.47052173913,260.819347940272,230
37833WI0380009,170.57,337.525,403.305,627.5225,962.89,489.844869565217,199.169171922529,230
37833WI0380010,179.93,356.0425,425.435,661.9575,1015.73,516.725608695652,210.098706638778,230
37833WI0380017,142.22,281.445,336.29,523.2525,802.9,408.453826086956,166.075656784983,230
37833WI0380018,150.88,298.57,356.76,555.105,851.76,433.312739130435,176.183039076987,230
37833WI0380019,139.57,276.1775,330.005,513.475,787.89,400.815826086957,162.970403908771,230
37833WI0380020,132.08,261.3675,312.315,485.9375,745.64,379.326695652174,154.232528307618,230
37833WI0380021,235.19,444.7225,519.145,826.4725,1217.75,634.447934782609,256.193728382211,184
37833WI0380022,263.21,497.7125,580.99,924.935,1362.83,710.034782608696,286.716311020871,184
37833WI0380023,200.99,380.0625,443.66,706.305,1040.69,542.201956521739,218.944433044502,184
37833WI0380024,212.02,400.925,468.005,745.0675,1097.8,571.956195652174,230.959101627955,184
37833WI0380027,167.6,316.9175,369.945,588.95,867.77,452.111684782609,182.565467367978,184
37833WI0380028,177.8,336.205,392.46,624.7925,920.59,479.628152173913,193.676193573765,184
37833WI0380029,164.46,310.9925,363.025,577.94,851.55,443.657391304348,179.151627615577,184
37833WI0380030,155.65,294.315,343.565,546.9525,805.89,419.872065217391,169.54623182092,184
37833WI0380031,203.11,372.63,428.925,675.295,959.57,526.989565217391,213.433439116602,46
37833WI0380032,173.58,318.45,366.565,577.1075,820.05,450.368695652174,182.400551760967,46
37833WI0380035,142.03,260.5725,299.94,472.2175,671.01,368.513913043478,149.250339370219,46
37833WI0380036,134.41,246.6,283.86,446.9025,635.03,348.756304347826,141.248186432545,46
37833WI0380042,154.19,305.12,364.59,567.28,870.46,442.822173913043,180.049816137988,230
37833WI0380044,181.7,343.58,401.075,638.51,940.79,490.153532608696,197.926541305168,184
37833WI0380051,209.96,415.48,496.455,772.4575,1185.29,602.983869565217,245.171069434347,230
37833WI0380052,130.91,259.0525,309.535,481.6275,739.02,375.957173913044,152.862752324791,230
37833WI0380053,247.42,467.845,546.135,869.44,1281.06,667.434293478261,269.514083696889,184
37833WI0380054,154.26,291.7,340.51,542.09,798.73,416.141739130435,168.039848667298,184
37833WI0380055,213.67,392.0075,451.225,710.4075,1009.46,554.389347826087,224.530491266674,46
37833WI0380056,133.22,244.41,281.335,442.9375,629.39,345.659130434783,139.99356873841,46
37833WI0380057,227.31,417.0275,480.025,755.7475,1073.89,589.775,238.861369350043,46
37833WI0380058,183.1,335.93,386.675,608.78,865.05,475.082608695652,192.410206964585,46
37833WI0380059,144.74,265.5375,305.655,481.2175,683.79,375.536739130435,152.093254026079,46
37833WI0380060,156.91,287.8825,331.375,521.71,741.33,407.135434782609,164.892649181979,46
37833WI0380061,153.55,281.7,324.26,510.5075,725.41,398.392391304348,161.349633559268,46
37833WI0510001,186.47,368.9825,440.9,686.0175,1052.65,535.506782608696,217.735188475635,230
37833WI0510002,208.68,412.945,493.43,767.7475,1178.06,599.306086956522,243.675357320775,230
37833WI0510003,159.35,315.335,376.795,586.2725,899.6,457.646956521739,186.07729675357,230
37833WI0510004,168.1,332.64,397.47,618.4475,948.96,482.760739130435,196.288659056309,230
37833WI0510007,132.88,262.94,314.19,488.8575,750.12,381.605739130435,155.158913578912,230
37833WI0510008,140.96,278.9425,333.31,518.6125,795.78,404.830652173913,164.603197690585,230
37833WI0510009,130.39,258.0225,308.315,479.72,736.1,374.470608695652,152.257824458378,230
37833WI0510010,123.4,244.1925,291.785,454.0025,696.63,354.393565217391,144.094572951399,230
37833WI0510011,219.73,415.495,485.02,772.1475,1137.7,592.74527173913,239.35376897,184
37833WI0510012,245.91,464.9975,542.8,864.145,1273.25,663.363641304348,267.870281499669,184
37833WI0510013,187.78,355.08,414.495,659.8825,972.29,506.562826086957,204.553187462966,184
37833WI0510014,198.09,374.565,437.245,696.0975,1025.64,534.360434782609,215.778194793737,184
37833WI0510017,156.58,296.085,345.625,550.235,810.73,422.393641304348,170.564891384503,184
37833WI0510018,166.11,314.1025,366.66,583.725,860.08,448.101358695652,180.94562504145,184
37833WI0510019,153.65,290.5475,339.16,539.9475,795.57,414.495869565217,167.375402173652,184
37833WI0510020,145.42,274.97,320.98,511,752.92,392.272880434783,158.401602447002,184
37833WI0510021,189.76,348.1425,400.73,630.905,896.49,492.350652173913,199.403859100093,46
37833WI0510022,162.17,297.5225,342.465,539.175,766.15,420.765,170.411620688131,46
37833WI0510024,132.69,243.445,280.225,441.1775,626.9,344.291739130435,139.439644550837,46
37833WI0510025,125.58,230.395,265.2,417.525,593.29,325.832391304348,131.963081523833,46
37833WI0510030,144.06,285.07,340.625,529.9975,813.24,413.715130434783,168.214427730524,230
37833WI0510032,169.76,320.9975,374.71,596.535,878.95,457.935652173913,184.916764750823,184
37833WI0510034,196.16,388.17,463.825,721.6875,1107.38,563.348826086956,229.055747974757,230
37833WI0510035,122.3,242.02,289.19,449.965,690.44,351.24552173913,142.815005460425,230
37833WI0510036,231.15,437.0975,510.235,812.2925,1196.85,623.563260869565,251.797969371225,184
37833WI0510037,144.12,272.525,318.125,506.465,746.23,388.787989130435,156.994906728076,184
37833WI0510038,199.62,366.2375,421.57,663.7125,943.1,517.94847826087,209.771139864031,46
37833WI0510039,124.46,228.3475,262.845,413.815,588.02,322.937826086957,130.791364919062,46
37833WI0510040,212.37,389.615,448.475,706.0675,1003.3,551.008260869565,223.160990182268,46
37833WI0510041,171.07,313.8475,361.26,568.7625,808.19,443.855,179.763183423204,46
37833WI0510042,135.22,248.0875,285.565,449.5925,638.85,350.852391304348,142.097307866981,46
37833WI0510043,146.6,268.9575,309.595,487.4175,692.6,380.373695652174,154.053137980355,46
37833WI0510044,143.45,263.185,302.945,476.9525,677.73,372.204782608696,150.745563896243,46
37833WI0540001,164.27,325.0775,388.43,604.375,927.38,471.778,191.823049439892,230
37833WI0540002,137.31,271.7125,324.67,505.17,775.15,394.337695652174,160.335930341338,230
37833WI0540003,104.16,206.1075,246.28,383.205,588,299.12847826087,121.624641000693,230
37833WI0540004,83.79,165.8175,198.135,308.28,473.04,240.646173913043,97.8456110194907,230
37833WI0540005,193.58,366.05,427.295,680.2575,1002.31,522.204456521739,210.868845985729,184
37833WI0540006,161.81,305.965,357.16,568.595,837.78,436.486956521739,176.255968978423,184
37833WI0540007,122.74,232.0925,270.93,431.3175,635.51,331.100706521739,133.700276236133,184
37833WI0540008,98.74,186.7175,217.96,346.985,511.26,266.367663043478,107.560713552734,184
37833WI0540009,139.73,256.36,295.09,464.585,660.16,362.558043478261,146.837534326881,46
37833WI0540010,106,194.4625,223.845,352.415,500.77,275.021956521739,111.384093271278,46
37833WI0540011,85.27,156.445,180.08,283.52,402.87,221.251956521739,89.6090297438964,46
37833WI0540014,167.18,306.71,353.04,555.8275,789.8,433.757391304348,175.673468728962,46
37903AR0070001,159.17,304.3725,354.705,563.98,833.46,433.939037267081,174.983071282678,322
37903AR0070008,175.86,336.28,391.9,623.105,920.85,479.435341614907,193.329440834801,322
38086PA0010001,30.92,30.92,30.92,30.92,36.33,32.2136956521739,2.31044132009207,414
38086PA0010002,22.04,22.04,22.04,22.04,25.49,22.865,1.47338679377405,414
38086PA0020001,36.3,36.3,36.3,36.3,45.38,38.4713043478261,3.87778321375896,414
38086PA0020002,25.57,25.57,25.57,25.57,31.97,27.1004347826087,2.73323926960985,414
38086PA0030001,33.37,33.5875,33.805,34.0225,34.24,33.805,0.32882909151803,36
38086PA0030002,26.22,26.3925,26.565,26.7375,26.91,26.565,0.260795486376367,36
38086PA0040001,36.3,36.3,36.3,36.3,45.38,38.4713043478261,3.87778321375896,414
38086PA0040002,25.57,25.57,25.57,25.57,31.97,27.1004347826087,2.73323926960985,414
38086PA0050001,33.37,33.5875,33.805,34.0225,34.24,33.805,0.32882909151803,36
38086PA0050002,26.22,26.3925,26.565,26.7375,26.91,26.565,0.260795486376367,36
38152WI0010001,42.57,42.57,42.57,42.57,42.57,42.57,0,16
38152WI0010002,36.37,36.37,36.37,36.37,36.37,36.37,0,16
38152WI0010003,34.86,34.86,34.86,34.86,34.86,34.86,0,16
38152WI0010004,37.06,37.06,37.06,37.06,37.06,37.06,0,16
38152WI0010005,39.08,39.08,39.08,39.08,39.08,39.08,0,16
38152WI0010006,33.41,33.41,33.41,33.41,33.41,33.41,0,16
38152WI0010007,40.46,40.46,40.46,40.46,40.46,40.46,0,16
38166WI0140001,285.47,538.85,625.3,993.73,1469.2,767.084957729469,307.843626140817,1656
38166WI0140002,244.66,461.83,535.92,851.69,1259.19,657.437252415459,263.839991310762,1656
38166WI0140004,234.46,442.57,513.57,816.18,1206.69,630.025265700483,252.839263626575,1656
38166WI0140005,201.01,379.44,440.31,699.75,1034.55,540.150235507246,216.770736626901,1656
38166WI0140006,208.54,393.64,456.79,725.94,1073.28,560.371865942029,224.886113511333,1656
38166WI0140007,204.53,386.07,448,711.97,1052.63,549.587155797101,220.557984977793,1656
38166WI0140010,164.39,310.3,360.09,572.25,846.06,441.736986714976,177.275789949996,1656
38166WI0140011,195.33,368.7,427.85,679.95,1005.29,524.871425120773,210.639137261158,1656
38166WI0140012,216.4,408.48,474.01,753.3,1113.74,581.492826086956,233.362277179706,1656
38166WI0140013,167.23,315.67,366.31,582.15,860.69,449.376086956522,180.341679097216,1656
38166WI0140014,275.1,519.28,602.59,957.64,1415.84,739.223375603865,296.662454360726,1656
38166WI0140015,262.89,496.23,575.85,915.14,1353.01,706.418979468599,283.497288695161,1656
38166WI0140016,219.58,414.48,480.97,764.36,1130.09,590.031056763285,236.788732067447,1656
38166WI0140017,202.19,381.65,442.87,703.82,1040.58,543.295929951691,218.033272927378,1656
38166WI0140018,201.01,379.44,440.31,699.75,1034.55,540.150235507246,216.770736626901,1656
38166WI0140021,209.04,394.59,457.89,727.69,1075.86,561.720609903382,225.42700767498,1656
38166WI0140022,206.03,388.91,451.3,717.21,1060.37,553.631376811594,222.181162174685,1656
38166WI0140023,201.18,379.75,440.68,700.33,1035.41,540.59940821256,216.95132750401,1656
38166WI0150001,294,554.95,643.98,1023.42,1513.1,790.003176328502,317.041253568404,1656
38166WI0150002,241.49,455.83,528.96,840.63,1242.84,648.899196859903,260.41392878948,1656
38166WI0150003,214.73,405.32,470.35,747.48,1105.13,576.998888888889,231.558826053677,1656
38166WI0150004,210.55,397.43,461.19,732.93,1083.61,565.764571256039,227.050072253921,1656
38166WI0150005,252.02,475.72,552.03,877.3,1297.06,677.209734299517,271.775188541925,1656
38166WI0150007,207.04,390.8,453.5,720.7,1065.54,556.327820048309,223.263015718439,1656
38166WI0150010,169.41,319.77,371.08,589.72,871.88,455.218109903382,182.686169911929,1656
38166WI0150011,201.18,379.75,440.68,700.33,1035.41,540.59940821256,216.95132750401,1656
38166WI0150012,222.75,420.47,487.93,775.43,1146.44,598.569064009662,240.215213975985,1656
38166WI0150013,172.25,325.14,377.3,599.62,886.51,462.857548309179,185.751710859627,1656
38166WI0150014,283.29,534.75,620.54,986.16,1458.01,761.242874396135,305.499111651952,1656
38166WI0150015,270.75,511.07,593.06,942.5,1393.46,727.539782608696,291.97375160686,1656
38166WI0150016,226.27,427.1,495.62,787.65,1164.52,608.005827294686,244.00264163429,1656
38166WI0150017,208.21,393.01,456.06,724.78,1071.56,559.472995169082,224.525476540092,1656
38166WI0150018,207.04,390.8,453.5,720.7,1065.54,556.327820048309,223.263015718439,1656
38166WI0150021,215.23,406.27,471.45,749.23,1107.71,578.347312801932,232.099785105214,1656
38166WI0150022,212.22,400.59,464.85,738.75,1092.22,570.258321256039,228.853782875958,1656
38166WI0150023,207.2,391.12,453.86,721.29,1066.4,556.777258454106,223.443534456662,1656
38166WI0160001,235.8,445.6,516.925,822.14,1213.58,634.819138198758,254.832689203159,1288
38166WI0160002,193.82,366.27,424.905,675.79,997.54,521.812670807453,209.468581502164,1288
38166WI0160003,172.25,325.51,377.61,600.57,886.51,463.733276397516,186.153927579313,1288
38166WI0160004,168.91,319.19,370.28,588.91,869.3,454.728804347826,182.539427193138,1288
38166WI0160005,202.19,382.07,443.24,704.94,1040.58,544.323913043478,218.505479516936,1288
38166WI0160007,166.06,313.81,364.05,579,854.67,447.074937888199,179.467052280875,1288
38166WI0160010,135.79,256.61,297.69,473.46,698.88,365.584013975155,146.754363918409,1288
38166WI0160011,161.38,304.96,353.785,562.67,830.57,434.468718944099,174.406462131108,1288
38166WI0160012,178.77,337.83,391.91,623.31,920.08,481.292072981366,193.202571980458,1288
38166WI0160013,138.13,261.04,302.825,481.62,710.93,371.887375776398,149.284440872648,1288
38166WI0160014,227.27,429.48,498.23,792.4,1169.68,611.857655279503,245.615230458205,1288
38166WI0160015,217.24,410.52,476.23,757.42,1118.04,584.844223602484,234.77120824737,1288
38166WI0160016,181.45,342.89,397.775,632.64,933.85,488.495962732919,196.094334861781,1288
38166WI0160017,167.07,315.71,366.25,582.49,859.83,449.776211180124,180.551398877022,1288
38166WI0160018,166.06,313.81,364.05,579,854.67,447.074937888199,179.467052280875,1288
38166WI0160021,172.75,326.45,378.71,602.32,889.09,465.084316770186,186.696229585007,1288
38166WI0160022,170.24,321.71,373.21,593.57,876.18,458.330706521739,183.98539666522,1288
38166WI0160023,166.23,314.13,364.415,579.58,855.53,447.525442546584,179.647739289467,1288
38166WI0170001,276.22,512.145,594.385,938.07,1370.86,728.741207729469,292.525305197038,414
38166WI0170002,236.94,439.3275,509.87,804.69,1175.94,625.121497584541,250.931272496834,414
38166WI0170003,215.55,399.665,463.845,732.05,1069.78,568.690845410628,228.279019155179,414
38166WI0170004,216.1,400.6875,465.035,733.93,1072.53,570.149782608696,228.864907032286,414
38166WI0170006,184.39,341.885,396.79,626.22,915.13,486.476280193237,195.276857907104,414
38166WI0170007,190.47,353.17,409.88,646.88,945.33,502.529927536232,201.721396573561,414
38166WI0170008,139.77,259.1525,300.765,474.67,693.67,368.74961352657,148.019876675031,414
38166WI0170009,212.97,394.8775,458.29,723.28,1056.97,561.879782608696,225.545284369693,414
38166WI0170010,176.46,327.18,379.725,599.29,875.78,465.557826086957,186.879917517998,414
38166WI0180001,223.66,416.68,481.3,759.6,1110.05,591.212111801242,237.445874112862,322
38166WI0180002,191.95,357.6,413.055,651.89,952.65,507.380186335404,203.776788796717,322
38166WI0180003,174.43,324.97,375.36,592.4,865.71,461.07751552795,185.180268183868,322
38166WI0180004,174.99,326,376.55,594.28,868.46,462.539751552795,185.767357230486,322
38166WI0180006,149.36,278.25,321.395,507.24,741.25,394.791614906832,158.558098662886,322
38166WI0180007,154.15,287.18,331.715,523.52,765.05,407.464037267081,163.647103821782,322
38166WI0180008,113.22,210.92,243.625,384.5,561.89,299.261583850932,120.191069122712,322
38166WI0180009,172.4,321.19,370.995,585.51,855.64,455.71599378882,183.027079816637,322
38166WI0180010,142.9,266.22,307.51,485.32,709.22,377.732142857143,151.706979515484,322
38166WI0190001,299.68,565.68,656.43,1043.22,1542.36,805.28190821256,323.172922608833,1656
38166WI0190002,288.81,545.16,632.62,1005.38,1486.41,776.072010869565,311.450597247659,1656
38166WI0190003,246.17,464.67,539.21,856.93,1266.94,661.481769323672,265.463162306149,1656
38166WI0190004,218.91,413.21,479.5,762.04,1126.65,588.233466183575,236.067449111675,1656
38166WI0190006,256.87,484.87,562.66,894.18,1322.02,690.241557971014,277.005116908011,1656
38166WI0190007,219.41,414.16,480.6,763.78,1129.23,589.581388888889,236.608424037356,1656
38234VA0060025,145.49,267.15,308.16,491.3825,691.27,379.000144927536,152.361025861074,138
38234VA0060027,125.03,229.58,264.825,422.275,594.05,325.697536231884,130.933064778457,138
38234VA0060029,100.44,184.42,212.735,339.21,477.2,261.634130434783,105.178006864888,138
38234VA0060031,216.79,398.08,459.195,732.2025,1030.06,564.747391304348,227.03175346034,138
38234VA0060033,165.5,303.88,350.535,558.95,786.32,431.115289855072,173.310749975917,138
38234VA0060035,177.91,326.68,376.835,600.8875,845.32,463.46,186.313719889272,138
38234VA0060043,134.89,261.1975,313.605,487.5625,757.44,377.920434782609,154.336896515511,184
38234VA0060045,115.93,224.49,269.53,419.04,650.99,324.807391304348,132.64632740705,184
38234VA0060047,93.13,180.3325,216.51,336.6025,522.93,260.911793478261,106.552249450146,184
38234VA0060049,201.03,389.2775,467.38,726.6425,1128.85,563.235652173913,230.016409924477,184
38234VA0060051,153.45,297.1475,356.765,554.6625,861.68,429.931413043478,175.577177497822,184
38234VA0060053,164.98,319.46,383.56,596.31,926.38,462.216141304348,188.761186019065,184
38344AK0570001,337,631.5,733,1156,1674,896.971014492754,361.168216909424,138
38344AK0570002,402,753.5,874,1379,1998,1069.91304347826,430.762292880089,138
38344AK0620003,487,913,1059,1672.25,2421,1296.83333333333,522.181423618984,138
38344AK0620004,427,800.75,929,1466.25,2121,1137.10869565217,457.861590739165,138
38344AK0620006,418,782.75,908,1432.75,2076,1111.60869565217,447.618017464523,138
38344AK0620008,322,603.75,700.5,1105.25,1602,857.717391304348,345.381730824469,138
38344AK0980003,376,722.75,842,1331.75,1980,1030.59239130435,414.530625359864,552
38344AK0980006,327,629.5,733,1159.5,1725,897.144927536232,360.869806260391,552
38344AK0980012,267,513.75,598.5,947,1407,732.963768115942,294.808139262215,552
38344AK1020001,33.55,33.55,33.55,33.55,33.55,33.55,0,3
38345WI0010063,75.55,142.53,166.255,265.32,395.14,203.615434782609,82.1950509735078,276
38345WI0010095,153.28,289.19,337.315,538.31,801.69,413.115833333333,166.762226801115,276
38345WI0010097,146.75,276.87,322.95,515.37,767.54,395.516630434783,159.658265335871,276
38345WI0010098,132.88,250.7,292.42,466.66,694.99,358.133550724638,144.567897494195,276
38345WI0010099,127.66,240.85,280.935,448.33,667.69,344.065615942029,138.889706350632,276
38345WI0010100,116.89,220.53,257.23,410.5,611.35,315.033079710145,127.169933729096,276
38345WI0010106,166.64,314.38,366.71,585.21,871.54,449.111231884058,181.292951944246,276
38345WI0010108,158.26,298.58,348.265,555.78,827.72,426.528188405797,172.176240237034,276
38345WI0010109,162.68,306.93,358.01,571.33,850.87,438.457644927536,176.992180624088,276
38345WI0010119,113.12,213.43,248.95,397.28,591.67,304.888913043478,123.075168367272,276
38345WI0010120,113.51,214.15,249.79,398.63,593.67,305.920615942029,123.491183452619,276
38345WI0010121,108.55,204.8,238.885,381.23,567.76,292.567282608696,118.101401575271,276
38345WI0010122,143.61,270.94,316.035,504.35,751.11,387.053442028986,156.242402339559,276
38345WI0010123,195.52,368.87,430.26,686.63,1022.58,526.942137681159,212.710330875658,276
38345WI0010124,175.04,330.23,385.195,614.71,915.48,471.750217391304,190.431253960697,276
38345WI0010125,154.38,291.27,339.745,542.18,807.45,416.086304347826,167.960519233544,276
38345WI0060013,87.7,162.8575,187.835,296.995,426.03,230.813804347826,93.0199786273327,92
38345WI0060045,176.74,328.1875,378.535,598.5025,858.52,465.134891304348,187.451571858696,92
38345WI0060047,169.21,314.21,362.41,573.0025,821.95,445.320652173913,179.466351793153,92
38345WI0060048,153.21,284.51,328.155,518.845,744.26,403.229891304348,162.50352019514,92
38345WI0060049,147.2,273.335,315.265,498.47,715.03,387.391413043478,156.12071780053,92
38345WI0060050,135.03,250.74,289.2,457.265,655.92,355.368586956522,143.215144194156,92
38345WI0060056,191.76,356.0825,410.7,649.3625,931.48,504.662065217391,203.380409137564,92
38345WI0060058,182.11,338.1725,390.05,616.71,884.64,479.285217391304,193.154158096744,92
38345WI0060059,187.21,347.6325,400.955,633.955,909.39,492.691086956522,198.55592760685,92
38345WI0060069,130.68,242.665,279.89,442.54,634.8,343.925326086957,138.604022319661,92
38345WI0060070,131.12,243.4925,280.84,444.0325,636.95,345.089673913043,139.072658426703,92
38345WI0060071,125.4,232.8575,268.575,424.655,609.15,330.025434782609,133.002898063221,92
38345WI0060072,165.59,307.485,354.655,560.7425,804.36,435.791847826087,175.625777388632,92
38345WI0060073,225.4,418.5575,482.755,763.295,1094.91,593.206086956522,239.063453643664,92
38345WI0060074,201.42,374.0275,431.405,682.0975,978.44,530.101086956522,213.633233634403,92
38345WI0060075,178.01,330.5475,381.255,602.8025,864.7,468.47902173913,188.799419048625,92
38345WI0080018,112.36,209.33,240.685,377.9475,555.6,296.111231884058,119.236154283222,138
38345WI0080019,102.86,191.64,220.34,345.995,508.64,271.081086956522,109.157943892638,138
38345WI0080029,99.55,185.47,213.245,334.855,492.26,262.351956521739,105.642517906261,138
38345WI0080030,99.89,186.09,213.97,335.985,493.92,263.240072463768,105.999760786787,138
38345WI0080031,95.53,177.97,204.63,321.325,472.36,251.749057971015,101.372974665523,138
38345WI0080032,126.38,235.45,270.715,425.095,624.92,333.053623188406,134.111628724132,138
38408SC0010001,182.87,336.0675,387.935,616.2625,871.56,476.640760869565,191.972584239038,92
38408SC0010002,197.07,362.14,418.04,664.0825,939.19,513.628043478261,206.868516431659,92
38408SC0010003,152.62,280.465,323.755,514.3,727.36,397.783043478261,160.210765211132,92
38408SC0010004,140.03,257.3375,297.055,471.895,667.39,364.983260869565,147.000600321034,92
38408SC0010005,217.15,399.0475,460.635,731.755,1034.9,565.968043478261,227.950073231486,92
38408SC0010006,221.7,407.4075,470.295,747.0975,1056.59,577.831304347826,232.72809056223,92
38408SC0010007,103.35,189.93,219.24,348.2825,492.57,269.375760869565,108.494441577718,92
38408SC0020001,212.89,391.9375,453.325,718.975,1022.37,556.550507246377,223.769689432014,138
38408SC0020002,227.6,417.56,480.645,756.7175,1074.9,590.513260869565,239.135623137948,46
38408SC0020003,193.27,354.575,408.14,642.57,912.76,501.438695652174,203.063011540848,46
38408SC0020004,172.34,317.2775,366.975,582.0275,827.64,450.540579710145,181.147171633736,138
38408SC0020005,199.03,365.1425,420.305,661.7275,939.97,516.388043478261,209.117640072329,46
38408SC0020008,159.65,292.9075,337.16,530.8175,754.02,414.231304347826,167.748096655653,46
38408SC0020009,143.81,263.8375,303.695,478.1325,679.18,373.119782608696,151.09890655519,46
38408SC0020010,109.24,200.4125,230.69,363.1925,515.91,283.422391304348,114.774576418005,46
38408SC0020013,210.7,401.3025,468.98,741.69,1116.73,572.536552795031,231.189842552165,322
38408SC0020014,177.5,338.0625,395.075,624.81,940.75,482.31099378882,194.756557775386,322
38408SC0020015,182.87,348.285,407.03,643.715,969.22,496.906055900621,200.650584446975,322
